id,name,city_id:id,postal_code_id:id,active
neighborhood_5199,BUENAVISTA,state_co_722,postal_251407,True
neighborhood_5200,BUENOS AIRES,state_co_722,postal_251407,True
neighborhood_5201,CAÑO CLARO LA LIBERTAD,state_co_722,postal_251407,True
neighborhood_5202,CAÑO RICO,state_co_722,postal_251407,True
neighborhood_5203,CAÑO TIGRE,state_co_722,postal_251407,True
neighborhood_5204,CEDRITOS,state_co_722,postal_251407,True
neighborhood_5205,DIAMANTE,state_co_722,postal_251407,True
neighborhood_5206,EL CARMEN,state_co_722,postal_251407,True
neighborhood_5207,EL ENGAÑO,state_co_722,postal_251407,True
neighborhood_5208,EL TIGRE,state_co_722,postal_251407,True
neighborhood_5209,LA EUROPA,state_co_722,postal_251407,True
neighborhood_5210,MACAPAY ALTO,state_co_722,postal_251407,True
neighborhood_5211,PALOMAS CAÑO CLARO,state_co_722,postal_251407,True
neighborhood_5212,PALOMAS DE VILLANUEVA,state_co_722,postal_251407,True
neighborhood_5213,SAN FERNANDO,state_co_722,postal_251407,True
neighborhood_5214,SAN ISID,state_co_722,postal_251407,True
neighborhood_5215,CERRO MONAS,state_co_1095,postal_682509,True
neighborhood_5216,VEGA DE PLAZAS,state_co_1095,postal_682509,True
neighborhood_5217,CAICEDOS,state_co_470,postal_153407,True
neighborhood_5218,DULCETES,state_co_470,postal_153407,True
neighborhood_5219,FERNANDEZ,state_co_470,postal_153407,True
neighborhood_5220,FRAGUA,state_co_470,postal_153407,True
neighborhood_5221,GACHACAVITA,state_co_470,postal_153407,True
neighborhood_5222,HERVIDEROS,state_co_470,postal_153407,True
neighborhood_5223,PABELLON,state_co_470,postal_153407,True
neighborhood_5224,PALENQUE,state_co_470,postal_153407,True
neighborhood_5225,PANTANO LARGO,state_co_470,postal_153407,True
neighborhood_5226,PULIDOS,state_co_470,postal_153407,True
neighborhood_5227,ROMASAL,state_co_470,postal_153407,True
neighborhood_5228,SANTANA,state_co_470,postal_153407,True
neighborhood_5229,SANTUARIO,state_co_470,postal_153407,True
neighborhood_5230,SOLERES,state_co_470,postal_153407,True
neighborhood_5231,ARANJUEZ,state_co_201,postal_050004,True
neighborhood_5232,BERLIN,state_co_201,postal_050004,True
neighborhood_5233,BERMEJAL,state_co_201,postal_050004,True
neighborhood_5234,LOS ALAMOS,state_co_201,postal_050004,True
neighborhood_5235,LA PIÑUELA,state_co_201,postal_050004,True
neighborhood_5236,PALERMO,state_co_201,postal_050004,True
neighborhood_5237,SAN ISIDRO,state_co_201,postal_050004,True
neighborhood_5238,AGUA BONITA,state_co_739,postal_252248,True
neighborhood_5239,AGUADITA,state_co_739,postal_252248,True
neighborhood_5240,ALTO CHARCO,state_co_739,postal_252248,True
neighborhood_5241,AZAFRANAL,state_co_739,postal_252248,True
neighborhood_5242,EL PENDON,state_co_739,postal_252248,True
neighborhood_5243,EL PROGRESO,state_co_739,postal_252248,True
neighborhood_5244,GUASIMAL,state_co_739,postal_252248,True
neighborhood_5245,JALISCO,state_co_739,postal_252248,True
neighborhood_5246,LOS ROBLES,state_co_739,postal_252248,True
neighborhood_5247,NORUEGA ALTA,state_co_739,postal_252248,True
neighborhood_5248,SAN LUIS,state_co_739,postal_252248,True
neighborhood_5249,SAN MIGUEL,state_co_739,postal_252248,True
neighborhood_5250,SAN RAFAEL,state_co_739,postal_252248,True
neighborhood_5251,SAN RAIMUNDO,state_co_739,postal_252248,True
neighborhood_5252,SANTA HELENA,state_co_739,postal_252248,True
neighborhood_5253,SUBIA CENTRAL,state_co_739,postal_252248,True
neighborhood_5254,VICTORIA ALTA,state_co_739,postal_252248,True
neighborhood_5255,AGUADITAS,state_co_302,postal_051868,True
neighborhood_5256,ANGOSTURITA,state_co_302,postal_051868,True
neighborhood_5257,BARRANCAS,state_co_302,postal_051868,True
neighborhood_5258,CABECERA MUNICIPAL,state_co_302,postal_051868,True
neighborhood_5259,CARUQUIA,state_co_302,postal_051868,True
neighborhood_5260,CHILIMACO,state_co_302,postal_051868,True
neighborhood_5261,COLÓN,state_co_302,postal_051868,True
neighborhood_5262,DOS QUEBRADAS,state_co_302,postal_051868,True
neighborhood_5263,EL AHITON,state_co_302,postal_051868,True
neighborhood_5264,EL BARRO,state_co_302,postal_051868,True
neighborhood_5265,EL CONGO,state_co_302,postal_051868,True
neighborhood_5266,EL HATO,state_co_302,postal_051868,True
neighborhood_5267,EL LLANO,state_co_302,postal_051868,True
neighborhood_5268,EL ROBLE,state_co_302,postal_051868,True
neighborhood_5269,EL SAUCE,state_co_302,postal_051868,True
neighborhood_5270,EL VERGEL,state_co_302,postal_051868,True
neighborhood_5271,HOYO RICO,state_co_302,postal_051868,True
neighborhood_5272,LA CABAÑA,state_co_302,postal_051868,True
neighborhood_5273,LA CEJITA,state_co_302,postal_051868,True
neighborhood_5274,LA CLARA,state_co_302,postal_051868,True
neighborhood_5275,LA,state_co_302,postal_051868,True
neighborhood_5276,BODEGAS,state_co_323,postal_053028,True
neighborhood_5277,CIMARRONA,state_co_323,postal_053028,True
neighborhood_5278,CUATRO ESQUINA,state_co_323,postal_053028,True
neighborhood_5279,EL IRIS,state_co_323,postal_053028,True
neighborhood_5280,EL OLIVO,state_co_323,postal_053028,True
neighborhood_5281,EL PALMAR,state_co_323,postal_053028,True
neighborhood_5282,LA CEIBA,state_co_323,postal_053028,True
neighborhood_5283,LA PALMERA,state_co_323,postal_053028,True
neighborhood_5284,LA SOLEDAD,state_co_323,postal_053028,True
neighborhood_5285,LOS ACEITES,state_co_323,postal_053028,True
neighborhood_5286,MONTEBELLO,state_co_323,postal_053028,True
neighborhood_5287,SAN JACINTO,state_co_323,postal_053028,True
neighborhood_5288,TENORIO,state_co_323,postal_053028,True
neighborhood_5289,MONTEVIDEO,state_co_653,postal_234508,True
neighborhood_5290,VIRGILIO VARGAS,state_co_653,postal_234508,True
neighborhood_5291,AGUA LINDA,state_co_238,postal_054448,True
neighborhood_5292,ALTO BONITO,state_co_238,postal_054448,True
neighborhood_5293,EL ENTABLADO,state_co_238,postal_054448,True
neighborhood_5294,LA CIMA,state_co_238,postal_054448,True
neighborhood_5295,LA PAILA,state_co_238,postal_054448,True
neighborhood_5296,LA PRIMAVERA,state_co_238,postal_054448,True
neighborhood_5297,LA TOLDA,state_co_238,postal_054448,True
neighborhood_5298,LOS LIMONES,state_co_238,postal_054448,True
neighborhood_5299,MAJAGUAL,state_co_238,postal_054448,True
neighborhood_5300,PALMIRITA,state_co_238,postal_054448,True
neighborhood_5301,SANTA CRUZ,state_co_238,postal_054448,True
neighborhood_5302,SINAÍ,state_co_238,postal_054448,True
neighborhood_5303,EL RETIRO,state_co_1203,postal_760023,True
neighborhood_5304,EL VALLADO,state_co_1203,postal_760023,True
neighborhood_5305,LAUREANO GÓMEZ,state_co_1203,postal_760023,True
neighborhood_5306,LOS COMUNEROS I,state_co_1203,postal_760023,True
neighborhood_5307,MOJICA,state_co_1203,postal_760023,True
neighborhood_5308,BUENOS AIRES,state_co_350,postal_130014,True
neighborhood_5309,CALAMARES,state_co_350,postal_130014,True
neighborhood_5310,CAMAGUEY,state_co_350,postal_130014,True
neighborhood_5311,EL CARMEN,state_co_350,postal_130014,True
neighborhood_5312,EL COUNTRY,state_co_350,postal_130014,True
neighborhood_5313,ESCALLÓN VILLA,state_co_350,postal_130014,True
neighborhood_5314,LA CAMPIÑA,state_co_350,postal_130014,True
neighborhood_5315,LA TRONCAL,state_co_350,postal_130014,True
neighborhood_5316,LAS DELICIAS,state_co_350,postal_130014,True
neighborhood_5317,LOS ÁNGELES,state_co_350,postal_130014,True
neighborhood_5318,LOS EJECUTIVOS,state_co_350,postal_130014,True
neighborhood_5319,RUBÍ,state_co_350,postal_130014,True
neighborhood_5320,TACARIGUA,state_co_350,postal_130014,True
neighborhood_5321,VILLA SANDRA,state_co_350,postal_130014,True
neighborhood_5322,ZARAGOCILLA,state_co_350,postal_130014,True
neighborhood_5323,ALCAPARRO,state_co_709,postal_250030,True
neighborhood_5324,AMPARITO,state_co_709,postal_250030,True
neighborhood_5325,APROVIM,state_co_709,postal_250030,True
neighborhood_5326,BARRANQUILLITA,state_co_709,postal_250030,True
neighborhood_5327,BELLO HORIZONTE,state_co_709,postal_250030,True
neighborhood_5328,BOLONIA,state_co_709,postal_250030,True
neighborhood_5329,CASAS GRISES,state_co_709,postal_250030,True
neighborhood_5330,EL CORTIJO,state_co_709,postal_250030,True
neighborhood_5331,EL MOLINO,state_co_709,postal_250030,True
neighborhood_5332,EL PINAR,state_co_709,postal_250030,True
neighborhood_5333,EL RINCONCITO,state_co_709,postal_250030,True
neighborhood_5334,EL SOCIEGO,state_co_709,postal_250030,True
neighborhood_5335,EL TRIUNFO,state_co_709,postal_250030,True
neighborhood_5336,ESCALLÓN,state_co_709,postal_250030,True
neighborhood_5337,ESPERANZA,state_co_709,postal_250030,True
neighborhood_5338,GABRIEL ECHAVARRÍA,state_co_709,postal_250030,True
neighborhood_5339,KENNEDY,state_co_709,postal_250030,True
neighborhood_5340,LA ESPAÑOLA,state_co_709,postal_250030,True
neighborhood_5341,LA HUERTA,state_co_709,postal_250030,True
neighborhood_5342,LA MAGNOLIA,state_co_709,postal_250030,True
neighborhood_5343,LA TRINIDA,state_co_709,postal_250030,True
neighborhood_5344,LA ESTANCIA,state_co_709,postal_250030,True
neighborhood_5345,LAGUNA LARGA,state_co_709,postal_250030,True
neighborhood_5346,POTRERO GRANDE,state_co_709,postal_250030,True
neighborhood_5347,BRASILIA,state_co_201,postal_050006,True
neighborhood_5348,CAMPO VALDÉS NO.1,state_co_201,postal_050006,True
neighborhood_5349,LAS ESMERALDAS,state_co_201,postal_050006,True
neighborhood_5350,MIRANDA,state_co_201,postal_050006,True
neighborhood_5351,MORAVIA,state_co_201,postal_050006,True
neighborhood_5352,BRISAS,state_co_571,postal_193579,True
neighborhood_5353,LA CUMBRE,state_co_571,postal_193579,True
neighborhood_5354,LIBERIA,state_co_571,postal_193579,True
neighborhood_5355,VALLENUEVO,state_co_571,postal_193579,True
neighborhood_5356,AGUA CALIENTE,state_co_1264,postal_855057,True
neighborhood_5357,CAÑO BARROSO,state_co_1264,postal_855057,True
neighborhood_5358,CAÑO BLANCO,state_co_1264,postal_855057,True
neighborhood_5359,GAZAPAL,state_co_1264,postal_855057,True
neighborhood_5360,GRANJA,state_co_1264,postal_855057,True
neighborhood_5361,LA COLONIA,state_co_1264,postal_855057,True
neighborhood_5362,PALMICHAL,state_co_1264,postal_855057,True
neighborhood_5363,PENSAMIENTO,state_co_1264,postal_855057,True
neighborhood_5364,PIÑALERA,state_co_1264,postal_855057,True
neighborhood_5365,PIUELA,state_co_1264,postal_855057,True
neighborhood_5366,PLANADAS,state_co_1264,postal_855057,True
neighborhood_5367,PORVENIR,state_co_1264,postal_855057,True
neighborhood_5368,PUERTO NUEVO,state_co_1264,postal_855057,True
neighborhood_5369,ALFERES REAL,state_co_1203,postal_760035,True
neighborhood_5370,BUENOS AIRES,state_co_1203,postal_760035,True
neighborhood_5371,CALDAS,state_co_1203,postal_760035,True
neighborhood_5372,COLINA DEL SUR,state_co_1203,postal_760035,True
neighborhood_5373,CUARTO DE LEGUA,state_co_1203,postal_760035,True
neighborhood_5374,GUADALUPE,state_co_1203,postal_760035,True
neighborhood_5375,EL REFUGIO,state_co_1203,postal_760035,True
neighborhood_5376,FRANSISCO ELADIO RAMÍREZ,state_co_1203,postal_760035,True
neighborhood_5377,LA CASCADA,state_co_1203,postal_760035,True
neighborhood_5378,LOS CHORROS,state_co_1203,postal_760035,True
neighborhood_5379,LOS FARALLONES,state_co_1203,postal_760035,True
neighborhood_5380,LOURDES,state_co_1203,postal_760035,True
neighborhood_5381,MARIO CORREA RENJIFO,state_co_1203,postal_760035,True
neighborhood_5382,NÁPOLES,state_co_1203,postal_760035,True
neighborhood_5383,PAMPALINDA,state_co_1203,postal_760035,True
neighborhood_5384,PRADOS DEL SUR,state_co_1203,postal_760035,True
neighborhood_5385,SECTOR CANAVERALEJO GUADALU,state_co_1203,postal_760035,True
neighborhood_5386,AGURRE,state_co_1090,postal_687577,True
neighborhood_5387,ALTOS DE PALONEGRO,state_co_1090,postal_687577,True
neighborhood_5388,BUENAVISTA,state_co_1090,postal_687577,True
neighborhood_5389,CANTABRIA,state_co_1090,postal_687577,True
neighborhood_5390,CUZAMAN,state_co_1090,postal_687577,True
neighborhood_5391,EL PROGREZO,state_co_1090,postal_687577,True
neighborhood_5392,EL SALADO,state_co_1090,postal_687577,True
neighborhood_5393,LA ESMERALDA,state_co_1090,postal_687577,True
neighborhood_5394,LA VICTORIA,state_co_1090,postal_687577,True
neighborhood_5395,PUYANA,state_co_1090,postal_687577,True
neighborhood_5396,SAN CAYETANO,state_co_1090,postal_687577,True
neighborhood_5397,SAN PACHO,state_co_1090,postal_687577,True
neighborhood_5398,SAN TA ROSA,state_co_1090,postal_687577,True
neighborhood_5399,SARDINAS,state_co_1090,postal_687577,True
neighborhood_5400,CAPIRA,state_co_1134,postal_705039,True
neighborhood_5401,CORNETA,state_co_1134,postal_705039,True
neighborhood_5402,LOS LIMONES,state_co_1134,postal_705039,True
neighborhood_5403,VILLA NUEVA,state_co_1134,postal_705039,True
neighborhood_5404,DOCE DE OCTUBRE NO.1,state_co_201,postal_050043,True
neighborhood_5405,DOCE DE OCTUBRE NO.2,state_co_201,postal_050043,True
neighborhood_5406,EL TRIUNFO,state_co_201,postal_050043,True
neighborhood_5407,MIRADOR DEL DOCE,state_co_201,postal_050043,True
neighborhood_5408,PICACHITO,state_co_201,postal_050043,True
neighborhood_5409,PICACHO,state_co_201,postal_050043,True
neighborhood_5410,PROGRESO NO.2,state_co_201,postal_050043,True
neighborhood_5411,SAN MARTÍN DE PORRES,state_co_201,postal_050043,True
neighborhood_5412,CHICUAMBE LA CEIBA,state_co_1185,postal_735507,True
neighborhood_5413,EL TRIUNFO,state_co_1185,postal_735507,True
neighborhood_5414,LA CENICERA,state_co_1185,postal_735507,True
neighborhood_5415,LA COLORADA,state_co_1185,postal_735507,True
neighborhood_5416,MOLA,state_co_1185,postal_735507,True
neighborhood_5417,PASO ANCHO,state_co_1185,postal_735507,True
neighborhood_5418,PERICO,state_co_1185,postal_735507,True
neighborhood_5419,SAN MARTIN,state_co_1185,postal_735507,True
neighborhood_5420,TOPORCO,state_co_1185,postal_735507,True
neighborhood_5421,CABECERA MUNICIPAL,state_co_435,postal_153057,True
neighborhood_5422,CABRERA,state_co_435,postal_153057,True
neighborhood_5423,CANADA,state_co_435,postal_153057,True
neighborhood_5424,CHORRO DE ORO,state_co_435,postal_153057,True
neighborhood_5425,CHORRO TINTO,state_co_435,postal_153057,True
neighborhood_5426,GAUNZA ABAJO,state_co_435,postal_153057,True
neighborhood_5427,LLANO GRANDE,state_co_435,postal_153057,True
neighborhood_5428,MEDIO QUEBRADA,state_co_435,postal_153057,True
neighborhood_5429,MORTIÑO,state_co_435,postal_153057,True
neighborhood_5430,MUNANTÁ,state_co_435,postal_153057,True
neighborhood_5431,PIEDRA PARADA,state_co_435,postal_153057,True
neighborhood_5432,POZOS,state_co_435,postal_153057,True
neighborhood_5433,PUENTES,state_co_435,postal_153057,True
neighborhood_5434,PUGUNTA,state_co_435,postal_153057,True
neighborhood_5435,RESGUARDO,state_co_435,postal_153057,True
neighborhood_5436,ROSALES,state_co_435,postal_153057,True
neighborhood_5437,SALITRE,state_co_435,postal_153057,True
neighborhood_5438,SIBATÁ,state_co_435,postal_153057,True
neighborhood_5439,SUAITOQUE,state_co_435,postal_153057,True
neighborhood_5440,ZARZAL,state_co_435,postal_153057,True
neighborhood_5441,ALTO BONITO,state_co_306,postal_054827,True
neighborhood_5442,ALTO DE SAMANA,state_co_306,postal_054827,True
neighborhood_5443,ALTO DEL POLLO,state_co_306,postal_054827,True
neighborhood_5444,BUTANTAN,state_co_306,postal_054827,True
neighborhood_5445,GUADUALITO,state_co_306,postal_054827,True
neighborhood_5446,LA FLORIDA,state_co_306,postal_054827,True
neighborhood_5447,TRES RANCHOS,state_co_306,postal_054827,True
neighborhood_5448,LA LINDA,state_co_306,postal_054827,True
neighborhood_5449,LA MESA,state_co_306,postal_054827,True
neighborhood_5450,LA PAZ,state_co_306,postal_054827,True
neighborhood_5451,SAN FRANCISCO,state_co_306,postal_054827,True
neighborhood_5452,LIMONES,state_co_306,postal_054827,True
neighborhood_5453,MESONES,state_co_306,postal_054827,True
neighborhood_5454,MULATO ALTO,state_co_306,postal_054827,True
neighborhood_5455,MULATO BAJO,state_co_306,postal_054827,True
neighborhood_5456,PIEDRAS BLANCAS,state_co_306,postal_054827,True
neighborhood_5457,QUIEBRA DE ROQUE,state_co_306,postal_054827,True
neighborhood_5458,SAN ANTONIO,state_co_306,postal_054827,True
neighborhood_5459,SAN ESTEBAN,state_co_306,postal_054827,True
neighborhood_5460,CENTRO,state_co_697,postal_253217,True
neighborhood_5461,RESGUARDO,state_co_697,postal_253217,True
neighborhood_5462,CAIMITO,state_co_727,postal_251847,True
neighborhood_5463,CENTRO,state_co_727,postal_251847,True
neighborhood_5464,CHILCAL ALTO,state_co_727,postal_251847,True
neighborhood_5465,CHILCAL BAJO,state_co_727,postal_251847,True
neighborhood_5466,CORRALEJA,state_co_727,postal_251847,True
neighborhood_5467,EL HERRERO,state_co_727,postal_251847,True
neighborhood_5468,GRANADILLO,state_co_727,postal_251847,True
neighborhood_5469,GUACAPATE,state_co_727,postal_251847,True
neighborhood_5470,GUAMAL BAJO,state_co_727,postal_251847,True
neighborhood_5471,GUANE,state_co_727,postal_251847,True
neighborhood_5472,HOYA ALTA,state_co_727,postal_251847,True
neighborhood_5473,HOYA BAJA,state_co_727,postal_251847,True
neighborhood_5474,HOYA VARGAS,state_co_727,postal_251847,True
neighborhood_5475,LA ESTRELLA,state_co_727,postal_251847,True
neighborhood_5476,LA MOYA,state_co_727,postal_251847,True
neighborhood_5477,LLANO GRANDE,state_co_727,postal_251847,True
neighborhood_5478,MESITAS,state_co_727,postal_251847,True
neighborhood_5479,ORO PERDIDO,state_co_727,postal_251847,True
neighborhood_5480,PICALITO,state_co_727,postal_251847,True
neighborhood_5481,PLATANILLO,state_co_727,postal_251847,True
neighborhood_5482,AGUA BLANCA,state_co_813,postal_414009,True
neighborhood_5483,BAJO SILVANIA,state_co_813,postal_414009,True
neighborhood_5484,EL PARA,state_co_813,postal_414009,True
neighborhood_5485,LIBERTADOR,state_co_813,postal_414009,True
neighborhood_5486,PRIMAVERA,state_co_813,postal_414009,True
neighborhood_5487,ALTO DE REINAS,state_co_1120,postal_683557,True
neighborhood_5488,BUENAVISTA,state_co_1120,postal_683557,True
neighborhood_5489,MORROS,state_co_1120,postal_683557,True
neighborhood_5490,QUEBRADAS,state_co_1120,postal_683557,True
neighborhood_5491,CHITIVA ABAJO,state_co_744,postal_251040,True
neighborhood_5492,CARABALLO,state_co_865,postal_472027,True
neighborhood_5493,BOTUA,state_co_1082,postal_684507,True
neighborhood_5494,ESCOBAL,state_co_1082,postal_684507,True
neighborhood_5495,PUERTO LÓPEZ,state_co_1082,postal_684507,True
neighborhood_5496,SAN JOSÉ DE ROBA,state_co_1082,postal_684507,True
neighborhood_5497,SAN VICENTE,state_co_1082,postal_684507,True
neighborhood_5498,TRES ESQUINAS,state_co_1082,postal_684507,True
neighborhood_5499,ABUELITA,state_co_693,postal_253447,True
neighborhood_5500,ALTO DE LA PUNTA,state_co_693,postal_253447,True
neighborhood_5501,BARBASCALES,state_co_693,postal_253447,True
neighborhood_5502,CARBONERA,state_co_693,postal_253447,True
neighborhood_5503,CHIPAUTA,state_co_693,postal_253447,True
neighborhood_5504,CHORRILLO,state_co_693,postal_253447,True
neighborhood_5505,CINTA Y FRIA,state_co_693,postal_253447,True
neighborhood_5506,COCOLO Y MOLANO,state_co_693,postal_253447,True
neighborhood_5507,CORRALES,state_co_693,postal_253447,True
neighborhood_5508,CURAPO,state_co_693,postal_253447,True
neighborhood_5509,EL ESCRITORIO,state_co_693,postal_253447,True
neighborhood_5510,EL PALMAR,state_co_693,postal_253447,True
neighborhood_5511,EL RAIZAL Y CAJON,state_co_693,postal_253447,True
neighborhood_5512,EL TRIGO,state_co_693,postal_253447,True
neighborhood_5513,GRANADA,state_co_693,postal_253447,True
neighborhood_5514,LA CABALA,state_co_693,postal_253447,True
neighborhood_5515,LA CUMBRE,state_co_693,postal_253447,True
neighborhood_5516,LA ESMERALDA,state_co_693,postal_253447,True
neighborhood_5517,LA VERBENA,state_co_693,postal_253447,True
neighborhood_5518,LLA,state_co_693,postal_253447,True
neighborhood_5519,EL JASMIN,state_co_738,postal_250078,True
neighborhood_5520,SAN BENITO,state_co_738,postal_250078,True
neighborhood_5521,SAN FORTUNATO,state_co_738,postal_250078,True
neighborhood_5522,LA ESMERALDA,state_co_1108,postal_687517,True
neighborhood_5523,SAN IGNACIO,state_co_1108,postal_687517,True
neighborhood_5524,CENTAUROS,state_co_1262,postal_852050,True
neighborhood_5525,CENTRO,state_co_1262,postal_852050,True
neighborhood_5526,LIBERTADORES,state_co_1262,postal_852050,True
neighborhood_5527,PANORAMA,state_co_1262,postal_852050,True
neighborhood_5528,PORVENIR,state_co_1262,postal_852050,True
neighborhood_5529,SIMÓN BOLÍVAR,state_co_1262,postal_852050,True
neighborhood_5530,BOSQUE IZQUIERDO,state_co_349,postal_110311,True
neighborhood_5531,LA ALAMEDA,state_co_349,postal_110311,True
neighborhood_5532,LA MACARENA,state_co_349,postal_110311,True
neighborhood_5533,LA MERCED,state_co_349,postal_110311,True
neighborhood_5534,LA PERSEVERANCIA,state_co_349,postal_110311,True
neighborhood_5535,LAS NIEVES,state_co_349,postal_110311,True
neighborhood_5536,PARQUE NACIONAL,state_co_349,postal_110311,True
neighborhood_5537,PARQUE NACIONAL ORIENTAL,state_co_349,postal_110311,True
neighborhood_5538,PARQUE ORIENTAL URBANO,state_co_349,postal_110311,True
neighborhood_5539,SAGRADO CORAZÓN,state_co_349,postal_110311,True
neighborhood_5540,SAMPER,state_co_349,postal_110311,True
neighborhood_5541,SAN DIEGO,state_co_349,postal_110311,True
neighborhood_5542,SAN MARTÍN,state_co_349,postal_110311,True
neighborhood_5543,CATALIGUA,state_co_1114,postal_682021,True
neighborhood_5544,SAGAMAL,state_co_1114,postal_682021,True
neighborhood_5545,EL PORTAL,state_co_1233,postal_761558,True
neighborhood_5546,SIMÓN BOLÍVAR,state_co_1233,postal_761558,True
neighborhood_5547,CIELITO,state_co_1233,postal_761558,True
neighborhood_5548,PIEDRA ABAJO,state_co_1079,postal_681048,True
neighborhood_5549,RÍO NEGRO,state_co_1079,postal_681048,True
neighborhood_5550,CANTA GALLO,state_co_1130,postal_700009,True
neighborhood_5551,DON ALONSO,state_co_1130,postal_700009,True
neighborhood_5552,BUITA,state_co_707,postal_250608,True
neighborhood_5553,CHIRVANEQUE,state_co_707,postal_250608,True
neighborhood_5554,EL RHUR,state_co_707,postal_250608,True
neighborhood_5555,EL TABLON,state_co_707,postal_250608,True
neighborhood_5556,ESPINAL ALISAL,state_co_707,postal_250608,True
neighborhood_5557,ESPINAL CARRIZAL,state_co_707,postal_250608,True
neighborhood_5558,FARACIA,state_co_707,postal_250608,True
neighborhood_5559,PANTANITOS,state_co_707,postal_250608,True
neighborhood_5560,RETAMO,state_co_707,postal_250608,True
neighborhood_5561,FIANTOQUE,state_co_707,postal_250608,True
neighborhood_5562,GUANGUITA,state_co_707,postal_250608,True
neighborhood_5563,HATO DE ROJAS,state_co_707,postal_250608,True
neighborhood_5564,HATO FIERO,state_co_707,postal_250608,True
neighborhood_5565,HATOGRANDE,state_co_707,postal_250608,True
neighborhood_5566,JUAITOQUE,state_co_707,postal_250608,True
neighborhood_5567,LA CUBA,state_co_707,postal_250608,True
neighborhood_5568,LA RAMADA,state_co_707,postal_250608,True
neighborhood_5569,NEMOCONCITO,state_co_707,postal_250608,True
neighborhood_5570,RAMADA ALTA,state_co_707,postal_250608,True
neighborhood_5571,RAMADA FLO,state_co_707,postal_250608,True
neighborhood_5572,ALTOS DE SUBA,state_co_349,postal_111156,True
neighborhood_5573,ATENAS,state_co_349,postal_111156,True
neighborhood_5574,BRITALIA,state_co_349,postal_111156,True
neighborhood_5575,CANTAGALLO,state_co_349,postal_111156,True
neighborhood_5576,CASA BLANCA SUBA I,state_co_349,postal_111156,True
neighborhood_5577,CASABLANCA SUBA,state_co_349,postal_111156,True
neighborhood_5578,DELMONTE,state_co_349,postal_111156,True
neighborhood_5579,EL PLAN,state_co_349,postal_111156,True
neighborhood_5580,ESCUELA DE CARABINEROS,state_co_349,postal_111156,True
neighborhood_5581,GILMAR,state_co_349,postal_111156,True
neighborhood_5582,GRANADA NORTE,state_co_349,postal_111156,True
neighborhood_5583,IRAGUA,state_co_349,postal_111156,True
neighborhood_5584,MAZUREN,state_co_349,postal_111156,True
neighborhood_5585,PORTALES DEL NORTE,state_co_349,postal_111156,True
neighborhood_5586,PRADO PINZÓN,state_co_349,postal_111156,True
neighborhood_5587,SAN JOSÉ V SECTOR,state_co_349,postal_111156,True
neighborhood_5588,SANTA HELENA,state_co_349,postal_111156,True
neighborhood_5589,SUBA CERROS,state_co_349,postal_111156,True
neighborhood_5590,SUBA URBAN,state_co_349,postal_111156,True
neighborhood_5591,AGUA SUCIA,state_co_1054,postal_681547,True
neighborhood_5592,MORALITO,state_co_1054,postal_681547,True
neighborhood_5593,SIOTES,state_co_1054,postal_681547,True
neighborhood_5594,TAPIAS,state_co_1054,postal_681547,True
neighborhood_5595,CONSUELO,state_co_871,postal_475038,True
neighborhood_5596,SANTA INES,state_co_871,postal_475038,True
neighborhood_5597,ALTO DE FRIO,state_co_1009,postal_545037,True
neighborhood_5598,CUPERENA,state_co_1009,postal_545037,True
neighborhood_5599,EL PIJON,state_co_1009,postal_545037,True
neighborhood_5600,LA AMARILLA,state_co_1009,postal_545037,True
neighborhood_5601,CALPUTAN,state_co_960,postal_524520,True
neighborhood_5602,EGIDO SAN ANTONIO,state_co_960,postal_524520,True
neighborhood_5603,EL ESPINO SUR,state_co_960,postal_524520,True
neighborhood_5604,LA CONCORDIA,state_co_960,postal_524520,True
neighborhood_5605,SAN JUAN CHIQUITO,state_co_960,postal_524520,True
neighborhood_5606,TRES ESQUINA,state_co_960,postal_524520,True
neighborhood_5607,AGUA BLANCA,state_co_415,postal_150247,True
neighborhood_5608,CHAINE,state_co_415,postal_150247,True
neighborhood_5609,LEONERA,state_co_415,postal_150247,True
neighborhood_5610,PIRGUA,state_co_415,postal_150247,True
neighborhood_5611,PUENTE HAMACA,state_co_415,postal_150247,True
neighborhood_5612,SAN FRANCISCO,state_co_415,postal_150247,True
neighborhood_5613,TUANECA,state_co_415,postal_150247,True
neighborhood_5614,BIRMANIA,state_co_973,postal_523507,True
neighborhood_5615,CHAVEZ,state_co_973,postal_523507,True
neighborhood_5616,EL PARAMO,state_co_973,postal_523507,True
neighborhood_5617,EL TAMBOR,state_co_973,postal_523507,True
neighborhood_5618,LA AGUADA,state_co_973,postal_523507,True
neighborhood_5619,LA PRADERA,state_co_973,postal_523507,True
neighborhood_5620,LOS AJOS,state_co_973,postal_523507,True
neighborhood_5621,MARQUEZA BAJO,state_co_973,postal_523507,True
neighborhood_5622,MEJÍA,state_co_973,postal_523507,True
neighborhood_5623,CAIMAN BAJO,state_co_1270,postal_855038,True
neighborhood_5624,FLOR AMARILLO,state_co_1270,postal_855038,True
neighborhood_5625,LA CAMANGA LECHE MIEL,state_co_1270,postal_855038,True
neighborhood_5626,ALFONZO BONILLA ARAGON,state_co_1203,postal_760016,True
neighborhood_5627,JOSÉ MANUEL MARROQUÍN I,state_co_1203,postal_760016,True
neighborhood_5628,JOSÉ MANUEL MARROQUÍN II,state_co_1203,postal_760016,True
